title,product,rating,text,rew_body,reviews
"Richelieu Richelieu Cherry Dark Sweet Pitted, 15.5-Ounce (Pack of 6)",Grocery,3,"These are tasty, whole and firmer than most canned fruit. Overall they are OK. These aren't tart cherries, by default they must be a sweet TYPE of cherry NOT the actual sweetness of this product. Thankfully the cherries are not in a heavy sweet syrup. BUT the syrup contains high fructose corn syrup (HFCS) AND corn syrup. As I'm trying to eliminate HFCS from our diet, it was disappointing to find it in this product.<br /><br />These were marked down yet still pricey around seventeen bucks (almost three bucks a can). I wouldn't purchase these regularly but would consider them for an occasional WINTER treat when AMERICAN fruit is scarce. A saving grace is that these are from Wisconsin, USA! For now I'll be enjoying seasonal, local fruit on the cheap :)",0.9339,positive
"Zevia All Natural Soda, Cream Soda, 12 Ounce (Pack of 24)",Grocery,5,"This is a great alternative to pop. It's very tasty and if you don't drink pop, every once in a while it is nice to have.",0.7845,positive
"Mina's Purely Divine All-Purpose Baking Mix, 5-Pounds",Grocery,5,"I love this mix for waffles, cakes, banana breads and lots more.  It's not grainy like some mixes.  It has several different flours in it and also has the xantham gum it it already.  We have several different allergies and this mix makes things much easier for us.",0.7087,positive
HawaiianHost1,Grocery,1,Yummy but costco charges that for like 6 boxes,0.4215,positive
"Frontier Soups Homemade In Minutes San Francisco Thai Golden Peanut Soup, 4.50-Ounce Bags (Pack of 4)",Grocery,5,"I first got this soup mix at a specialty shop while traveling.  We enjoyed it so then started the search to buy more.  I am pleased to see it here, bought some and will be buying more.  I like to add a bit more peanut butter than the recipe calls for.  It is a bit spicy so be forewarned.  I also add canned chicken along with the called for chicken broth.",0.8497,positive
"Harmony House Foods, Dried Shallots, Chopped",Grocery,5,These are the best. Shallots are expensive and old by the time they get to boonies Maine. These add that special touch to my cooking and I feel not so far away from cooking civilization!,0.8016,positive
"Nature Valley Crunchy Granola Bars, Cinnamon, 12-Count Boxes (Pack of 6)",Grocery,5,"Our local stores stopped carrying this flavor. I have to buy them online now and this took extra time, while I also ordered direct from Meijer, to receive them within 7 work days",-0.2263,negative
"Emerald Blend Premium Trail Mix, 5.5 Ounce Pouches (Pack of 6)",Grocery,5,"I love this trail mix....this blend is my absolute favorite. I bring it to work for a mid-morning or afternoon snack. Try it, you'll like it.<br /><br />Amazon always ships quickly- Amazon you rock!",0.908,positive
"Simply Organic Chophouse Seasoning Certified Organic, 3.81-Ounce Container",Grocery,5,"A great seasoning to add to a variety of meals.  We mix it into the meat when making hamburger patties and also use it on steaks when grilling.  It also works great as a flavoring for meatloaf, complements any meat entr&eacute;e.",0.8481,positive
Naturals Breuss Vegetable Juice. 16.90 Ounces (Case of 6),Grocery,5,"It is very good and very healthy, even I am losing weight, I recommend at to everybody, who vant to be healthy!!!!!",0.8736,positive
"Crystal Light Drink Mix - MARGARITA, 1.62 oz. (Pack of 6)",Grocery,5,"I love the Margarita Crystal Light Drink Mix.  I can't find it in stores very often so was excited to see it on Amazon.  Try it, you'll like it!!!!",0.9051,positive
Frontier Berbere Seasoning ORGANIC 2.3 oz Bottle,Grocery,5,Very good Berbere Taste.,0.4927,positive
Brown Bread in a Can Survival Food - 16 Oz,Grocery,1,Did not even get eaten after opening I was hoping for something like the old c ration bread from army days but did not even come close !! good service bad bread..,0.3257,positive
Gourmet Colorado Handmade Almond English Toffee - Milk Chocolate (8 Ounce Box),Grocery,5,Awesome stuff.  Just spread out how much you eat at one time.,0.6249,positive
Eight O'Clock Coffee Hazelnut K-Cups,Grocery,5,This is my favorite coffee!,0.5093,positive
"Larabar Renola Grain Free Granola, 9 Ounce",Grocery,3,"Too fattening.  Tastes amazing though, but yeah, I'd rather have straight up ice cream for those calories. Oh well.",0.8481,positive
"Revolution Tea, 16 Tea Bags (6 Pack)",Grocery,4,"This tea has excellent flavor, a little too heavy on the caramel for me, but it is a balanced flavor, definitely high-quality.  The mylon infuser bags make this essentially loose-leaf tea, and the cut of the tea is not over-fine, as most mass-market tea is.  I will buy this flavor again, as it is my favorite non-caffienated tea so far!",0.8197,positive
Matcha Green Tea Powder - Powerful Antioxidant Japanese Organic,Grocery,5,Wow!  This matcha is a wonderful bright blue green color and taste is mild and sweet...really wonderful!  Superior to Teavana!  I will be purchasing the Ceremonial on a regular basis.  I purchased the culinary grade for my daughter to put in her smoothies and she loves it as well.  Thank you.,0.9794,positive
Senseo Coffee Pods,Grocery,5,"I'm not a food critic, and I don't differentiate subtle differences in prime coffee, but still, Senseo is MUCH BETTER than K-Cup.  It is just a no brainer - foamy coffee with rich flavor equipped with convenience makes Senseo a second to none.  I was very disappointed to see that no stores carry Senseo any more, but Amazon brought it back.  Thank you so much!<br /><br />Last night my wife and I found Senseo medium roast makes a great iced coffee as well.  Just pour coffee into an ice-filled cup, then put it in the freezer for about 5 min.  You'll see all those foams frozen!  Very cool. :)",0.9763,positive
Villa Manodori Balsamic Vinegar,Grocery,5,This is my favorite balsamic. Wonderful on caprese or salad. Only need a small amount to enjoy. Whenever I serve this to friends they want to know where I got it. I have been unable to find this at any store so online it is.,0.9231,positive
"Fondarific Buttercream Green Fondant, 32 Ounces",Grocery,5,Tastes great.  I really like working with Fondarific but it is not for everyone.  It is very soft and it never hardens.,0.5341,positive
Gevalia Kaffe Signature Crema Coffee T-Discs,Grocery,5,"This is better than some of the other brands of Crema - you get a rich, strong coffee - and you get a full cup of it !  The other brands give you almost an espresso quantity",0.8777,positive
"Green Mountain Coffee Hazelnut, K-Cup for Keurig Brewers",Grocery,4,good,0.4404,positive
Organic Matcha Green Tea Powder - 100% Pure Matcha (No Sugar Added - Unsweetened Pure Green Tea - No Coloring Added Like Others) 4oz,Grocery,1,"TERRIBLE. It is extremely bitter and ruined anything that I put it in (smoothies, etc). Cannot drink alone as tea either. Don't waste your money.",-0.803,negative
Reese's Peanut Butter Cup,Grocery,5,Who doesn't love peanut butter and chocolate bundled together? I get major points with my wife when I place a package of these Reese's Peanut Butter Cups in various places for her to come across. Give it a try. You can thank me later. :-),0.1109,positive
Alter Eco - Organic Royal Pearl Quinoa - 25 lbs,Grocery,5,As far as I know this is not pre-washed.  We went ahead and washed and toasted ours before cooking.  Tastes great and much cheaper in bulk.  Too bad it is no longer available for Subscribe & Save.,0.3818,positive
Greenhealth - 8oz - Premium Menthol Crystals Packaged in a Food Grade Metallized Poly Bag,Grocery,5,Who family loves... great way to open the sinus during the winter months.,0.8316,positive
"Bumble Bee Snow's Ocean Chopped Clams, 51 Ounce Can",Grocery,5,"When I make clam chowder , I make a large batch . Discovering these large cans of clams and nectar has been more than handy . No more messing about with numerous little 6 oz. cans . Of course , this wouldn't matter much if the clams were not first rate but they are ..",-0.1623,negative
SweetGourmet Brach's Assorted Milk Maid Royals,Grocery,5,I love the Brachs Royals...I have since I was a kid and used to eat them out of the candy display at the grocery store. You could take two pieces and put 25cents in the coin<br /> box on the side. The only thing is the maple and regular seemed to have melted or been around for awhile because the wrappers were difficult to remove due to the carmel melted into the wrapper.,0.4019,positive
"Hormel Premium Chicken Breast in Water with Rib Meat, 98% Fat Free, 5-Ounce Cans (Pack of 12)",Grocery,5,I am on a PSMF and this helped tremendously pick up my protein intake as well as make it easier.,0.5994,positive
San Francisco Bay Coffee French Roast Whole Bean,Grocery,5,"Truly enjoyed this delicious coffee. The hazelnut aroma and taste were divine, but not overpowering. Aftertaste and acidity suited my taste just fine. Overall, these coffee beans certainly met my expectations and provided a delightful coffee experience.",0.9535,positive
Stash Tea Organic Herbal Tea Bags,Grocery,5,I ordered this flavor (Vanila Honeybush) of Stash Tea as I had it at a vegan restaurant and fell in love with it.  I have thoroughtly enjoyed by this tea at home.,0.8176,positive
The Muffin Man Gingersnap Holiday Ale Extract Kit,Grocery,5,Item was as expected.,0,neutral
Chacha Sunflower Roasted and Salted Seeds (Chinese Herbal Spiced Flavor) 250g X 6 Bags,Grocery,5,"Do not miss the test , amazing",0.6421,positive
Requeijao Brazilian Cream Cheese - Light and Traditional - 4 Pack,Grocery,5,Delicious and fresh,0.7184,positive
French Market Coffee Roast Single Serve Cups,Grocery,1,It did not work in my keurig. I have Keurig 2.0,0,neutral
"White Ambrosia Fine White Tea, 25 Sachets, White Lion Tea",Grocery,5,Very different delightful taste. Love i. Flavored is so nice with a breathtaking aroma that I drink it without any additives,0.9422,positive
Brothers-ALL-Natural Fuji Apple Crisps,Grocery,5,"It's just an apple.  Nothing added.  Ingredients: Fuji Apple.  It's portable, non-perishable, crunchy, tasty, and the kids LOVE IT.  It's the snack you can always say \\""yes\\"" to.  They're also great for grownups - keep a few at your desk, or in your car.<br /><br />I love the apple and pear flavors, the kids love those and the strawberry/banana (warning - the strawberry powder makes a bit of a mess, but not much more so than fresh strawberries do).",0.9166,positive
HAGELAND PREMUIM BELGIAN DARK CHOCOLATE 53 % COCOA 10.5 OUNCE BAR,Grocery,5,"For those of you who love dark chocolate, but can't handle the 70% + stuff, and want something less sweet than Dove, this is it.  One package goes a long way because the lower amount of sugar means your appetite is less stimulated and you taste the chocolate better than with Dove.  You may be able to find this at Wal-Mart for $1.00 less, but my local Wal-Mart is proving unreliable in stocking it.<br /><br />On the other hand, shipping for three bars ($18 worth of chocolate) is $15, so even if this is my favorite, and I can't get it in town, I'm not buying it.",0.9649,positive
